allele,marker,frequency,population
21,D1S1656,0,Hispanic
21,D21S11,0,Hispanic
21,D22S1045,0,Hispanic
21,D2S1338,0.0317796610169492,Hispanic
21,D2S441,0,Hispanic
21,D3S1358,0,Hispanic
21,D5S818,0,Hispanic
21,D6S1043,0.00635593220338983,Hispanic
21,D7S820,0,Hispanic
21,D8S1179,0,Hispanic
21,F13A01,0,Hispanic
21,F13B,0,Hispanic
21,FESFPS,0,Hispanic
21,FGA,0.152542372881356,Hispanic
21,LPL,0,Hispanic
21,Penta_C,0,Hispanic
21,Penta_D,0,Hispanic
21,Penta_E,0.00635593220338983,Hispanic
21,SE33,0.0169491525423729,Hispanic
21,TH01,0,Hispanic
21,TPOX,0,Hispanic
21,vWA,0.00211864406779661,Hispanic
21.2,CSF1PO,0,Hispanic
21.2,D10S1248,0,Hispanic
21.2,D12S391,0,Hispanic
21.2,D13S317,0,Hispanic
21.2,D16S539,0,Hispanic
21.2,D18S51,0,Hispanic
21.2,D19S433,0,Hispanic
21.2,D1S1656,0,Hispanic
21.2,D21S11,0,Hispanic
21.2,D22S1045,0,Hispanic
21.2,D2S1338,0,Hispanic
21.2,D2S441,0,Hispanic
21.2,D3S1358,0,Hispanic
21.2,D5S818,0,Hispanic
21.2,D6S1043,0,Hispanic
21.2,D7S820,0,Hispanic
21.2,D8S1179,0,Hispanic
21.2,F13A01,0,Hispanic
21.2,F13B,0,Hispanic
21.2,FESFPS,0,Hispanic
21.2,FGA,0,Hispanic
21.2,LPL,0,Hispanic
21.2,Penta_C,0,Hispanic
21.2,Penta_D,0,Hispanic
21.2,Penta_E,0,Hispanic
21.2,SE33,0.0169491525423729,Hispanic
21.2,TH01,0,Hispanic
21.2,TPOX,0,Hispanic
21.2,vWA,0,Hispanic
21.3,CSF1PO,0,Hispanic
21.3,D10S1248,0,Hispanic
21.3,D12S391,0,Hispanic
21.3,D13S317,0,Hispanic
21.3,D16S539,0,Hispanic
21.3,D18S51,0,Hispanic
21.3,D19S433,0,Hispanic
21.3,D1S1656,0,Hispanic
21.3,D21S11,0,Hispanic
21.3,D22S1045,0,Hispanic
21.3,D2S1338,0,Hispanic
21.3,D2S441,0,Hispanic
21.3,D3S1358,0,Hispanic
21.3,D5S818,0,Hispanic
21.3,D6S1043,0.0423728813559322,Hispanic
21.3,D7S820,0,Hispanic
21.3,D8S1179,0,Hispanic
21.3,F13A01,0,Hispanic
21.3,F13B,0,Hispanic
21.3,FESFPS,0,Hispanic
21.3,FGA,0,Hispanic
21.3,LPL,0,Hispanic
21.3,Penta_C,0,Hispanic
21.3,Penta_D,0,Hispanic
21.3,Penta_E,0,Hispanic
21.3,SE33,0,Hispanic
21.3,TH01,0,Hispanic
21.3,TPOX,0,Hispanic
21.3,vWA,0,Hispanic
22,CSF1PO,0,Hispanic
22,D10S1248,0,Hispanic
22,D12S391,0.0677966101694915,Hispanic
22,D13S317,0,Hispanic
22,D16S539,0,Hispanic
22,D18S51,0.010593220338983,Hispanic
22,D19S433,0,Hispanic
22,D1S1656,0,Hispanic
22,D21S11,0,Hispanic
22,D22S1045,0,Hispanic
22,D2S1338,0.0572033898305085,Hispanic
22,D2S441,0,Hispanic
22,D3S1358,0,Hispanic
22,D5S818,0,Hispanic
22,D6S1043,0,Hispanic
22,D7S820,0,Hispanic
22,D8S1179,0,Hispanic
22,F13A01,0,Hispanic
22,F13B,0,Hispanic
22,FESFPS,0,Hispanic
22,FGA,0.165254237288136,Hispanic
22,LPL,0,Hispanic
22,Penta_C,0,Hispanic
22,Penta_D,0,Hispanic
22,Penta_E,0.00211864406779661,Hispanic
22,SE33,0.0148305084745763,Hispanic
22,TH01,0,Hispanic
22,TPOX,0,Hispanic
22,vWA,0,Hispanic
22.2,CSF1PO,0,Hispanic
22.2,D10S1248,0,Hispanic
22.2,D12S391,0.00211864406779661,Hispanic
22.2,D13S317,0,Hispanic
22.2,D16S539,0,Hispanic
22.2,D18S51,0,Hispanic
22.2,D19S433,0,Hispanic
22.2,D1S1656,0,Hispanic
22.2,D21S11,0,Hispanic
22.2,D22S1045,0,Hispanic
22.2,D2S1338,0,Hispanic
22.2,D2S441,0,Hispanic
22.2,D3S1358,0,Hispanic
22.2,D5S818,0,Hispanic
22.2,D6S1043,0,Hispanic
22.2,D7S820,0,Hispanic
22.2,D8S1179,0,Hispanic
22.2,F13A01,0,Hispanic
22.2,F13B,0,Hispanic
22.2,FESFPS,0,Hispanic
22.2,FGA,0.00423728813559322,Hispanic
22.2,LPL,0,Hispanic
22.2,Penta_C,0,Hispanic
22.2,Penta_D,0,Hispanic
22.2,Penta_E,0,Hispanic
22.2,SE33,0.0211864406779661,Hispanic
22.2,TH01,0,Hispanic
22.2,TPOX,0,Hispanic
22.2,vWA,0,Hispanic
22.3,CSF1PO,0,Hispanic
22.3,D10S1248,0,Hispanic
22.3,D12S391,0,Hispanic
22.3,D13S317,0,Hispanic
22.3,D16S539,0,Hispanic
22.3,D18S51,0,Hispanic
22.3,D19S433,0,Hispanic
22.3,D1S1656,0,Hispanic
22.3,D21S11,0,Hispanic
22.3,D22S1045,0,Hispanic
22.3,D2S1338,0,Hispanic
22.3,D2S441,0,Hispanic
22.3,D3S1358,0,Hispanic
22.3,D5S818,0,Hispanic
22.3,D6S1043,0.0127118644067797,Hispanic
22.3,D7S820,0,Hispanic
22.3,D8S1179,0,Hispanic
22.3,F13A01,0,Hispanic
22.3,F13B,0,Hispanic
22.3,FESFPS,0,Hispanic
22.3,FGA,0,Hispanic
22.3,LPL,0,Hispanic
22.3,Penta_C,0,Hispanic
22.3,Penta_D,0,Hispanic
22.3,Penta_E,0,Hispanic
22.3,SE33,0,Hispanic
22.3,TH01,0,Hispanic
22.3,TPOX,0,Hispanic
22.3,vWA,0,Hispanic
23,CSF1PO,0,Hispanic
23,D10S1248,0,Hispanic
23,D12S391,0.0572033898305085,Hispanic
23,D13S317,0,Hispanic
23,D16S539,0,Hispanic
23,D18S51,0,Hispanic
23,D19S433,0,Hispanic
23,D1S1656,0,Hispanic
23,D21S11,0,Hispanic
23,D22S1045,0,Hispanic
23,D2S1338,0.139830508474576,Hispanic
23,D2S441,0,Hispanic
23,D3S1358,0,Hispanic
23,D5S818,0,Hispanic
23,D6S1043,0,Hispanic
23,D7S820,0,Hispanic
23,D8S1179,0,Hispanic
23,F13A01,0,Hispanic
23,F13B,0,Hispanic
23,FESFPS,0,Hispanic
23,FGA,0.120762711864407,Hispanic
23,LPL,0,Hispanic
23,Penta_C,0,Hispanic
23,Penta_D,0,Hispanic
23,Penta_E,0.00635593220338983,Hispanic
23,SE33,0,Hispanic
23,TH01,0,Hispanic
23,TPOX,0,Hispanic
23,vWA,0,Hispanic
23.2,CSF1PO,0,Hispanic
23.2,D10S1248,0,Hispanic
23.2,D12S391,0,Hispanic
23.2,D13S317,0,Hispanic
23.2,D16S539,0,Hispanic
23.2,D18S51,0,Hispanic
23.2,D19S433,0,Hispanic
23.2,D1S1656,0,Hispanic
23.2,D21S11,0,Hispanic
23.2,D22S1045,0,Hispanic
23.2,D2S1338,0,Hispanic
23.2,D2S441,0,Hispanic
23.2,D3S1358,0,Hispanic
23.2,D5S818,0,Hispanic
23.2,D6S1043,0,Hispanic
23.2,D7S820,0,Hispanic
23.2,D8S1179,0,Hispanic
23.2,F13A01,0,Hispanic
23.2,F13B,0,Hispanic
23.2,FESFPS,0,Hispanic
23.2,FGA,0.00423728813559322,Hispanic
23.2,LPL,0,Hispanic
23.2,Penta_C,0,Hispanic
23.2,Penta_D,0,Hispanic
23.2,Penta_E,0,Hispanic
23.2,SE33,0.0233050847457627,Hispanic
23.2,TH01,0,Hispanic
23.2,TPOX,0,Hispanic
23.2,vWA,0,Hispanic
23.3,CSF1PO,0,Hispanic
23.3,D10S1248,0,Hispanic
23.3,D12S391,0,Hispanic
23.3,D13S317,0,Hispanic
23.3,D16S539,0,Hispanic
23.3,D18S51,0,Hispanic
23.3,D19S433,0,Hispanic
23.3,D1S1656,0,Hispanic
23.3,D21S11,0,Hispanic
23.3,D22S1045,0,Hispanic
23.3,D2S1338,0,Hispanic
23.3,D2S441,0,Hispanic
23.3,D3S1358,0,Hispanic
23.3,D5S818,0,Hispanic
23.3,D6S1043,0.00211864406779661,Hispanic
23.3,D7S820,0,Hispanic
23.3,D8S1179,0,Hispanic
23.3,F13A01,0,Hispanic
23.3,F13B,0,Hispanic
23.3,FESFPS,0,Hispanic
23.3,FGA,0,Hispanic
23.3,LPL,0,Hispanic
23.3,Penta_C,0,Hispanic
23.3,Penta_D,0,Hispanic
23.3,Penta_E,0,Hispanic
23.3,SE33,0,Hispanic
23.3,TH01,0,Hispanic
23.3,TPOX,0,Hispanic
23.3,vWA,0,Hispanic
24,CSF1PO,0,Hispanic
24,D10S1248,0,Hispanic
24,D12S391,0.0169491525423729,Hispanic
24,D13S317,0,Hispanic
24,D16S539,0,Hispanic
24,D18S51,0.00211864406779661,Hispanic
24,D19S433,0,Hispanic
24,D1S1656,0,Hispanic
24,D21S11,0,Hispanic
24,D22S1045,0,Hispanic
24,D2S1338,0.076271186440678,Hispanic
24,D2S441,0,Hispanic
24,D3S1358,0,Hispanic
24,D5S818,0,Hispanic
24,D6S1043,0,Hispanic
24,D7S820,0,Hispanic
24,D8S1179,0,Hispanic
24,F13A01,0,Hispanic
24,F13B,0,Hispanic
24,FESFPS,0,Hispanic
24,FGA,0.141949152542373,Hispanic
24,LPL,0,Hispanic
24,Penta_C,0,Hispanic
24,Penta_D,0,Hispanic
24,Penta_E,0,Hispanic
24,SE33,0,Hispanic
24,TH01,0,Hispanic
24,TPOX,0,Hispanic
24,vWA,0,Hispanic
24.2,CSF1PO,0,Hispanic
24.2,D10S1248,0,Hispanic
24.2,D12S391,0,Hispanic
24.2,D13S317,0,Hispanic
24.2,D16S539,0,Hispanic
24.2,D18S51,0,Hispanic
24.2,D19S433,0,Hispanic
24.2,D1S1656,0,Hispanic
24.2,D21S11,0.00211864406779661,Hispanic
24.2,D22S1045,0,Hispanic
24.2,D2S1338,0,Hispanic
24.2,D2S441,0,Hispanic
24.2,D3S1358,0,Hispanic
24.2,D5S818,0,Hispanic
24.2,D6S1043,0,Hispanic
24.2,D7S820,0,Hispanic
24.2,D8S1179,0,Hispanic
24.2,F13A01,0,Hispanic
24.2,F13B,0,Hispanic
24.2,FESFPS,0,Hispanic
24.2,FGA,0,Hispanic
24.2,LPL,0,Hispanic
24.2,Penta_C,0,Hispanic
24.2,Penta_D,0,Hispanic
24.2,Penta_E,0,Hispanic
24.2,SE33,0.0233050847457627,Hispanic
24.2,TH01,0,Hispanic
24.2,TPOX,0,Hispanic
24.2,vWA,0,Hispanic
24.3,CSF1PO,0,Hispanic
24.3,D10S1248,0,Hispanic
24.3,D12S391,0,Hispanic
24.3,D13S317,0,Hispanic
24.3,D16S539,0,Hispanic
24.3,D18S51,0,Hispanic
24.3,D19S433,0,Hispanic
24.3,D1S1656,0,Hispanic
24.3,D21S11,0,Hispanic
24.3,D22S1045,0,Hispanic
24.3,D2S1338,0,Hispanic
24.3,D2S441,0,Hispanic
24.3,D3S1358,0,Hispanic
24.3,D5S818,0,Hispanic
24.3,D6S1043,0,Hispanic
24.3,D7S820,0,Hispanic
24.3,D8S1179,0,Hispanic
24.3,F13A01,0,Hispanic
24.3,F13B,0,Hispanic
24.3,FESFPS,0,Hispanic
24.3,FGA,0,Hispanic
24.3,LPL,0,Hispanic
24.3,Penta_C,0,Hispanic
24.3,Penta_D,0,Hispanic
24.3,Penta_E,0,Hispanic
24.3,SE33,0,Hispanic
24.3,TH01,0,Hispanic
24.3,TPOX,0,Hispanic
24.3,vWA,0,Hispanic
25,CSF1PO,0,Hispanic
25,D10S1248,0,Hispanic
25,D12S391,0.00635593220338983,Hispanic
25,D13S317,0,Hispanic
25,D16S539,0,Hispanic
25,D18S51,0,Hispanic
25,D19S433,0,Hispanic
25,D1S1656,0,Hispanic
25,D21S11,0,Hispanic
25,D22S1045,0,Hispanic
25,D2S1338,0.0783898305084746,Hispanic
25,D2S441,0,Hispanic
25,D3S1358,0,Hispanic
25,D5S818,0,Hispanic
25,D6S1043,0,Hispanic
25,D7S820,0,Hispanic
25,D8S1179,0,Hispanic
25,F13A01,0,Hispanic
25,F13B,0,Hispanic
25,FESFPS,0,Hispanic
25,FGA,0.11864406779661,Hispanic
25,LPL,0,Hispanic
25,Penta_C,0,Hispanic
25,Penta_D,0,Hispanic
25,Penta_E,0.00423728813559322,Hispanic
25,SE33,0,Hispanic
25,TH01,0,Hispanic
25,TPOX,0,Hispanic
25,vWA,0,Hispanic
25.2,CSF1PO,0,Hispanic
25.2,D10S1248,0,Hispanic
25.2,D12S391,0,Hispanic
25.2,D13S317,0,Hispanic
25.2,D16S539,0,Hispanic
25.2,D18S51,0,Hispanic
25.2,D19S433,0,Hispanic
25.2,D1S1656,0,Hispanic
25.2,D21S11,0,Hispanic
25.2,D22S1045,0,Hispanic
25.2,D2S1338,0,Hispanic
25.2,D2S441,0,Hispanic
25.2,D3S1358,0,Hispanic
25.2,D5S818,0,Hispanic
25.2,D6S1043,0,Hispanic
25.2,D7S820,0,Hispanic
25.2,D8S1179,0,Hispanic
25.2,F13A01,0,Hispanic
25.2,F13B,0,Hispanic
25.2,FESFPS,0,Hispanic
25.2,FGA,0,Hispanic
25.2,LPL,0,Hispanic
25.2,Penta_C,0,Hispanic
25.2,Penta_D,0,Hispanic
25.2,Penta_E,0,Hispanic
25.2,SE33,0.0233050847457627,Hispanic
25.2,TH01,0,Hispanic
25.2,TPOX,0,Hispanic
25.2,vWA,0,Hispanic
26,CSF1PO,0,Hispanic
26,D10S1248,0,Hispanic
26,D12S391,0.00635593220338983,Hispanic
26,D13S317,0,Hispanic
26,D16S539,0,Hispanic
26,D18S51,0,Hispanic
26,D19S433,0,Hispanic
26,D1S1656,0,Hispanic
26,D21S11,0,Hispanic
26,D22S1045,0,Hispanic
26,D2S1338,0.0169491525423729,Hispanic
26,D2S441,0,Hispanic
26,D3S1358,0,Hispanic
26,D5S818,0,Hispanic
26,D6S1043,0,Hispanic
26,D7S820,0,Hispanic
26,D8S1179,0,Hispanic
26,F13A01,0,Hispanic
26,F13B,0,Hispanic
26,FESFPS,0,Hispanic
26,FGA,0.0614406779661017,Hispanic
26,LPL,0,Hispanic
26,Penta_C,0,Hispanic
26,Penta_D,0,Hispanic
26,Penta_E,0,Hispanic
26,SE33,0,Hispanic
26,TH01,0,Hispanic
26,TPOX,0,Hispanic
26,vWA,0,Hispanic
26.2,CSF1PO,0,Hispanic
26.2,D10S1248,0,Hispanic
26.2,D12S391,0,Hispanic
26.2,D13S317,0,Hispanic
26.2,D16S539,0,Hispanic
26.2,D18S51,0,Hispanic
26.2,D19S433,0,Hispanic
26.2,D1S1656,0,Hispanic
26.2,D21S11,0.00211864406779661,Hispanic
26.2,D22S1045,0,Hispanic
26.2,D2S1338,0,Hispanic
26.2,D2S441,0,Hispanic
26.2,D3S1358,0,Hispanic
26.2,D5S818,0,Hispanic
26.2,D6S1043,0,Hispanic
26.2,D7S820,0,Hispanic
26.2,D8S1179,0,Hispanic
26.2,F13A01,0,Hispanic
26.2,F13B,0,Hispanic
26.2,FESFPS,0,Hispanic
26.2,FGA,0,Hispanic
26.2,LPL,0,Hispanic
26.2,Penta_C,0,Hispanic
26.2,Penta_D,0,Hispanic
26.2,Penta_E,0,Hispanic
26.2,SE33,0.0741525423728814,Hispanic
26.2,TH01,0,Hispanic
26.2,TPOX,0,Hispanic
26.2,vWA,0,Hispanic
27,CSF1PO,0,Hispanic
27,D10S1248,0,Hispanic
27,D12S391,0.00635593220338983,Hispanic
27,D13S317,0,Hispanic
27,D16S539,0,Hispanic
27,D18S51,0,Hispanic
27,D19S433,0,Hispanic
27,D1S1656,0,Hispanic
27,D21S11,0.0275423728813559,Hispanic
27,D22S1045,0,Hispanic
27,D2S1338,0,Hispanic
27,D2S441,0,Hispanic
27,D3S1358,0,Hispanic
27,D5S818,0,Hispanic
27,D6S1043,0,Hispanic
27,D7S820,0,Hispanic
27,D8S1179,0,Hispanic
27,F13A01,0,Hispanic
27,F13B,0,Hispanic
27,FESFPS,0,Hispanic
27,FGA,0.0444915254237288,Hispanic
27,LPL,0,Hispanic
27,Penta_C,0,Hispanic
27,Penta_D,0,Hispanic
27,Penta_E,0,Hispanic
27,SE33,0.00211864406779661,Hispanic
27,TH01,0,Hispanic
27,TPOX,0,Hispanic
27,vWA,0,Hispanic
27.2,CSF1PO,0,Hispanic
27.2,D10S1248,0,Hispanic
27.2,D12S391,0,Hispanic
27.2,D13S317,0,Hispanic
27.2,D16S539,0,Hispanic
27.2,D18S51,0,Hispanic
27.2,D19S433,0,Hispanic
27.2,D1S1656,0,Hispanic
27.2,D21S11,0,Hispanic
27.2,D22S1045,0,Hispanic
27.2,D2S1338,0,Hispanic
27.2,D2S441,0,Hispanic
27.2,D3S1358,0,Hispanic
27.2,D5S818,0,Hispanic
27.2,D6S1043,0,Hispanic
27.2,D7S820,0,Hispanic
27.2,D8S1179,0,Hispanic
27.2,F13A01,0,Hispanic
27.2,F13B,0,Hispanic
27.2,FESFPS,0,Hispanic
27.2,FGA,0,Hispanic
27.2,LPL,0,Hispanic
27.2,Penta_C,0,Hispanic
27.2,Penta_D,0,Hispanic
27.2,Penta_E,0,Hispanic
27.2,SE33,0.076271186440678,Hispanic
27.2,TH01,0,Hispanic
27.2,TPOX,0,Hispanic
27.2,vWA,0,Hispanic
27.3,CSF1PO,0,Hispanic
27.3,D10S1248,0,Hispanic
27.3,D12S391,0,Hispanic
27.3,D13S317,0,Hispanic
27.3,D16S539,0,Hispanic
27.3,D18S51,0,Hispanic
27.3,D19S433,0,Hispanic
27.3,D1S1656,0,Hispanic
27.3,D21S11,0,Hispanic
27.3,D22S1045,0,Hispanic
27.3,D2S1338,0,Hispanic
27.3,D2S441,0,Hispanic
27.3,D3S1358,0,Hispanic
27.3,D5S818,0,Hispanic
27.3,D6S1043,0,Hispanic
27.3,D7S820,0,Hispanic
27.3,D8S1179,0,Hispanic
27.3,F13A01,0,Hispanic
27.3,F13B,0,Hispanic
27.3,FESFPS,0,Hispanic
27.3,FGA,0,Hispanic
27.3,LPL,0,Hispanic
27.3,Penta_C,0,Hispanic
27.3,Penta_D,0,Hispanic
27.3,Penta_E,0,Hispanic
27.3,SE33,0.00211864406779661,Hispanic
27.3,TH01,0,Hispanic
27.3,TPOX,0,Hispanic
27.3,vWA,0,Hispanic
28,CSF1PO,0,Hispanic
28,D10S1248,0,Hispanic
28,D12S391,0,Hispanic
28,D13S317,0,Hispanic
28,D16S539,0,Hispanic
28,D18S51,0,Hispanic
28,D19S433,0,Hispanic
28,D1S1656,0,Hispanic
28,D21S11,0.0995762711864407,Hispanic
28,D22S1045,0,Hispanic
28,D2S1338,0,Hispanic
28,D2S441,0,Hispanic
28,D3S1358,0,Hispanic
28,D5S818,0,Hispanic
28,D6S1043,0,Hispanic
28,D7S820,0,Hispanic
28,D8S1179,0,Hispanic
28,F13A01,0,Hispanic
28,F13B,0,Hispanic
28,FESFPS,0,Hispanic
28,FGA,0.00211864406779661,Hispanic
28,LPL,0,Hispanic
28,Penta_C,0,Hispanic
28,Penta_D,0,Hispanic
28,Penta_E,0,Hispanic
28,SE33,0,Hispanic
28,TH01,0,Hispanic
28,TPOX,0,Hispanic
28,vWA,0,Hispanic
28.2,CSF1PO,0,Hispanic
28.2,D10S1248,0,Hispanic
28.2,D12S391,0,Hispanic
28.2,D13S317,0,Hispanic
28.2,D16S539,0,Hispanic
28.2,D18S51,0,Hispanic
28.2,D19S433,0,Hispanic
28.2,D1S1656,0,Hispanic
28.2,D21S11,0,Hispanic
28.2,D22S1045,0,Hispanic
28.2,D2S1338,0,Hispanic
28.2,D2S441,0,Hispanic
28.2,D3S1358,0,Hispanic
28.2,D5S818,0,Hispanic
28.2,D6S1043,0,Hispanic
28.2,D7S820,0,Hispanic
28.2,D8S1179,0,Hispanic
28.2,F13A01,0,Hispanic
28.2,F13B,0,Hispanic
28.2,FESFPS,0,Hispanic
28.2,FGA,0,Hispanic
28.2,LPL,0,Hispanic
28.2,Penta_C,0,Hispanic
28.2,Penta_D,0,Hispanic
28.2,Penta_E,0,Hispanic
28.2,SE33,0.0677966101694915,Hispanic
28.2,TH01,0,Hispanic
28.2,TPOX,0,Hispanic
28.2,vWA,0,Hispanic
28.3,CSF1PO,0,Hispanic
28.3,D10S1248,0,Hispanic
28.3,D12S391,0,Hispanic
28.3,D13S317,0,Hispanic
28.3,D16S539,0,Hispanic
28.3,D18S51,0,Hispanic
28.3,D19S433,0,Hispanic
28.3,D1S1656,0,Hispanic
28.3,D21S11,0,Hispanic
28.3,D22S1045,0,Hispanic
28.3,D2S1338,0,Hispanic
28.3,D2S441,0,Hispanic
28.3,D3S1358,0,Hispanic
28.3,D5S818,0,Hispanic
28.3,D6S1043,0,Hispanic
28.3,D7S820,0,Hispanic
28.3,D8S1179,0,Hispanic
28.3,F13A01,0,Hispanic
28.3,F13B,0,Hispanic
28.3,FESFPS,0,Hispanic
28.3,FGA,0,Hispanic
28.3,LPL,0,Hispanic
28.3,Penta_C,0,Hispanic
28.3,Penta_D,0,Hispanic
28.3,Penta_E,0,Hispanic
28.3,SE33,0,Hispanic
28.3,TH01,0,Hispanic
28.3,TPOX,0,Hispanic
28.3,vWA,0,Hispanic
29,CSF1PO,0,Hispanic
29,D10S1248,0,Hispanic
29,D12S391,0,Hispanic
29,D13S317,0,Hispanic
29,D16S539,0,Hispanic
29,D18S51,0,Hispanic
29,D19S433,0,Hispanic
29,D1S1656,0,Hispanic
29,D21S11,0.207627118644068,Hispanic
29,D22S1045,0,Hispanic
29,D2S1338,0,Hispanic
29,D2S441,0,Hispanic
29,D3S1358,0,Hispanic
29,D5S818,0,Hispanic
29,D6S1043,0,Hispanic
29,D7S820,0,Hispanic
29,D8S1179,0,Hispanic
29,F13A01,0,Hispanic
29,F13B,0,Hispanic
29,FESFPS,0,Hispanic
29,FGA,0.00211864406779661,Hispanic
29,LPL,0,Hispanic
29,Penta_C,0,Hispanic
29,Penta_D,0,Hispanic
29,Penta_E,0,Hispanic
29,SE33,0,Hispanic
29,TH01,0,Hispanic
29,TPOX,0,Hispanic
29,vWA,0,Hispanic
29.2,CSF1PO,0,Hispanic
29.2,D10S1248,0,Hispanic
29.2,D12S391,0,Hispanic
29.2,D13S317,0,Hispanic
29.2,D16S539,0,Hispanic
29.2,D18S51,0,Hispanic
29.2,D19S433,0,Hispanic
29.2,D1S1656,0,Hispanic
29.2,D21S11,0.00211864406779661,Hispanic
29.2,D22S1045,0,Hispanic
29.2,D2S1338,0,Hispanic
29.2,D2S441,0,Hispanic
29.2,D3S1358,0,Hispanic
29.2,D5S818,0,Hispanic
29.2,D6S1043,0,Hispanic
29.2,D7S820,0,Hispanic
29.2,D8S1179,0,Hispanic
29.2,F13A01,0,Hispanic
29.2,F13B,0,Hispanic
29.2,FESFPS,0,Hispanic
29.2,FGA,0,Hispanic
29.2,LPL,0,Hispanic
29.2,Penta_C,0,Hispanic
29.2,Penta_D,0,Hispanic
29.2,Penta_E,0,Hispanic
29.2,SE33,0.0614406779661017,Hispanic
29.2,TH01,0,Hispanic
29.2,TPOX,0,Hispanic
29.2,vWA,0,Hispanic
29.3,CSF1PO,0,Hispanic
29.3,D10S1248,0,Hispanic
29.3,D12S391,0,Hispanic
29.3,D13S317,0,Hispanic
29.3,D16S539,0,Hispanic
29.3,D18S51,0,Hispanic
29.3,D19S433,0,Hispanic
29.3,D1S1656,0,Hispanic
29.3,D21S11,0,Hispanic
29.3,D22S1045,0,Hispanic
29.3,D2S1338,0,Hispanic
29.3,D2S441,0,Hispanic
29.3,D3S1358,0,Hispanic
29.3,D5S818,0,Hispanic
29.3,D6S1043,0,Hispanic
29.3,D7S820,0,Hispanic
29.3,D8S1179,0,Hispanic
29.3,F13A01,0,Hispanic
29.3,F13B,0,Hispanic
29.3,FESFPS,0,Hispanic
29.3,FGA,0,Hispanic
29.3,LPL,0,Hispanic
29.3,Penta_C,0,Hispanic
29.3,Penta_D,0,Hispanic
29.3,Penta_E,0,Hispanic
29.3,SE33,0,Hispanic
29.3,TH01,0,Hispanic
29.3,TPOX,0,Hispanic
29.3,vWA,0,Hispanic
30,CSF1PO,0,Hispanic
30,D10S1248,0,Hispanic
30,D12S391,0,Hispanic
30,D13S317,0,Hispanic
30,D16S539,0,Hispanic
30,D18S51,0,Hispanic
30,D19S433,0,Hispanic
30,D1S1656,0,Hispanic
30,D21S11,0.273305084745763,Hispanic
30,D22S1045,0,Hispanic
30,D2S1338,0,Hispanic
30,D2S441,0,Hispanic
30,D3S1358,0,Hispanic
30,D5S818,0,Hispanic
30,D6S1043,0,Hispanic
30,D7S820,0,Hispanic
30,D8S1179,0,Hispanic
30,F13A01,0,Hispanic
30,F13B,0,Hispanic
30,FESFPS,0,Hispanic
30,FGA,0.00211864406779661,Hispanic
30,LPL,0,Hispanic
30,Penta_C,0,Hispanic
30,Penta_D,0,Hispanic
30,Penta_E,0,Hispanic
30,SE33,0.00211864406779661,Hispanic
30,TH01,0,Hispanic
30,TPOX,0,Hispanic
30,vWA,0,Hispanic
30.2,CSF1PO,0,Hispanic
30.2,D10S1248,0,Hispanic
30.2,D12S391,0,Hispanic
30.2,D13S317,0,Hispanic
30.2,D16S539,0,Hispanic
30.2,D18S51,0,Hispanic
30.2,D19S433,0,Hispanic
30.2,D1S1656,0,Hispanic
30.2,D21S11,0.0233050847457627,Hispanic
30.2,D22S1045,0,Hispanic
30.2,D2S1338,0,Hispanic
30.2,D2S441,0,Hispanic
30.2,D3S1358,0,Hispanic
30.2,D5S818,0,Hispanic
30.2,D6S1043,0,Hispanic
30.2,D7S820,0,Hispanic
30.2,D8S1179,0,Hispanic
30.2,F13A01,0,Hispanic
30.2,F13B,0,Hispanic
30.2,FESFPS,0,Hispanic
30.2,FGA,0,Hispanic
30.2,LPL,0,Hispanic
30.2,Penta_C,0,Hispanic
30.2,Penta_D,0,Hispanic
30.2,Penta_E,0,Hispanic
30.2,SE33,0.0402542372881356,Hispanic
30.2,TH01,0,Hispanic
30.2,TPOX,0,Hispanic
30.2,vWA,0,Hispanic
30.3,CSF1PO,0,Hispanic
30.3,D10S1248,0,Hispanic
30.3,D12S391,0,Hispanic
30.3,D13S317,0,Hispanic
30.3,D16S539,0,Hispanic
30.3,D18S51,0,Hispanic
30.3,D19S433,0,Hispanic
30.3,D1S1656,0,Hispanic
30.3,D21S11,0,Hispanic
30.3,D22S1045,0,Hispanic
30.3,D2S1338,0,Hispanic
30.3,D2S441,0,Hispanic
30.3,D3S1358,0,Hispanic
30.3,D5S818,0,Hispanic
30.3,D6S1043,0,Hispanic
30.3,D7S820,0,Hispanic
30.3,D8S1179,0,Hispanic
30.3,F13A01,0,Hispanic
30.3,F13B,0,Hispanic
30.3,FESFPS,0,Hispanic
30.3,FGA,0,Hispanic
30.3,LPL,0,Hispanic
30.3,Penta_C,0,Hispanic
30.3,Penta_D,0,Hispanic
30.3,Penta_E,0,Hispanic
30.3,SE33,0,Hispanic
30.3,TH01,0,Hispanic
30.3,TPOX,0,Hispanic
30.3,vWA,0,Hispanic
31,CSF1PO,0,Hispanic
31,D10S1248,0,Hispanic
31,D12S391,0,Hispanic
31,D13S317,0,Hispanic
31,D16S539,0,Hispanic
31,D18S51,0,Hispanic
31,D19S433,0,Hispanic
31,D1S1656,0,Hispanic
31,D21S11,0.076271186440678,Hispanic
31,D22S1045,0,Hispanic
31,D2S1338,0,Hispanic
31,D2S441,0,Hispanic
31,D3S1358,0,Hispanic
31,D5S818,0,Hispanic
31,D6S1043,0,Hispanic
31,D7S820,0,Hispanic
31,D8S1179,0,Hispanic
