allele,marker,frequency,population
26.2,vWA,0,Cauc
27,CSF1PO,0,Cauc
27,D10S1248,0,Cauc
27,D12S391,0.00138504155124654,Cauc
27,D13S317,0,Cauc
27,D16S539,0,Cauc
27,D18S51,0,Cauc
27,D19S433,0,Cauc
27,D1S1656,0,Cauc
27,D21S11,0.0221606648199446,Cauc
27,D22S1045,0,Cauc
27,D2S1338,0,Cauc
27,D2S441,0,Cauc
27,D3S1358,0,Cauc
27,D5S818,0,Cauc
27,D6S1043,0,Cauc
27,D7S820,0,Cauc
27,D8S1179,0,Cauc
27,F13A01,0,Cauc
27,F13B,0,Cauc
27,FESFPS,0,Cauc
27,FGA,0.00415512465373961,Cauc
27,LPL,0,Cauc
27,Penta_C,0,Cauc
27,Penta_D,0,Cauc
27,Penta_E,0,Cauc
27,SE33,0,Cauc
27,TH01,0,Cauc
27,TPOX,0,Cauc
27,vWA,0,Cauc
27.2,CSF1PO,0,Cauc
27.2,D10S1248,0,Cauc
27.2,D12S391,0,Cauc
27.2,D13S317,0,Cauc
27.2,D16S539,0,Cauc
27.2,D18S51,0,Cauc
27.2,D19S433,0,Cauc
27.2,D1S1656,0,Cauc
27.2,D21S11,0,Cauc
27.2,D22S1045,0,Cauc
27.2,D2S1338,0,Cauc
27.2,D2S441,0,Cauc
27.2,D3S1358,0,Cauc
27.2,D5S818,0,Cauc
27.2,D6S1043,0,Cauc
27.2,D7S820,0,Cauc
27.2,D8S1179,0,Cauc
27.2,F13A01,0,Cauc
27.2,F13B,0,Cauc
27.2,FESFPS,0,Cauc
27.2,FGA,0,Cauc
27.2,LPL,0,Cauc
27.2,Penta_C,0,Cauc
27.2,Penta_D,0,Cauc
27.2,Penta_E,0,Cauc
27.2,SE33,0.0941828254847645,Cauc
27.2,TH01,0,Cauc
27.2,TPOX,0,Cauc
27.2,vWA,0,Cauc
27.3,CSF1PO,0,Cauc
27.3,D10S1248,0,Cauc
27.3,D12S391,0,Cauc
27.3,D13S317,0,Cauc
27.3,D16S539,0,Cauc
27.3,D18S51,0,Cauc
27.3,D19S433,0,Cauc
27.3,D1S1656,0,Cauc
27.3,D21S11,0,Cauc
27.3,D22S1045,0,Cauc
27.3,D2S1338,0,Cauc
27.3,D2S441,0,Cauc
27.3,D3S1358,0,Cauc
27.3,D5S818,0,Cauc
27.3,D6S1043,0,Cauc
27.3,D7S820,0,Cauc
27.3,D8S1179,0,Cauc
27.3,F13A01,0,Cauc
27.3,F13B,0,Cauc
27.3,FESFPS,0,Cauc
27.3,FGA,0,Cauc
27.3,LPL,0,Cauc
27.3,Penta_C,0,Cauc
27.3,Penta_D,0,Cauc
27.3,Penta_E,0,Cauc
27.3,SE33,0,Cauc
27.3,TH01,0,Cauc
27.3,TPOX,0,Cauc
27.3,vWA,0,Cauc
28,CSF1PO,0,Cauc
28,D10S1248,0,Cauc
28,D12S391,0,Cauc
28,D13S317,0,Cauc
28,D16S539,0,Cauc
28,D18S51,0,Cauc
28,D19S433,0,Cauc
28,D1S1656,0,Cauc
28,D21S11,0.159279778393352,Cauc
28,D22S1045,0,Cauc
28,D2S1338,0,Cauc
28,D2S441,0,Cauc
28,D3S1358,0,Cauc
28,D5S818,0,Cauc
28,D6S1043,0,Cauc
28,D7S820,0,Cauc
28,D8S1179,0,Cauc
28,F13A01,0,Cauc
28,F13B,0,Cauc
28,FESFPS,0,Cauc
28,FGA,0,Cauc
28,LPL,0,Cauc
28,Penta_C,0,Cauc
28,Penta_D,0,Cauc
28,Penta_E,0,Cauc
28,SE33,0,Cauc
28,TH01,0,Cauc
28,TPOX,0,Cauc
28,vWA,0,Cauc
28.2,CSF1PO,0,Cauc
28.2,D10S1248,0,Cauc
28.2,D12S391,0,Cauc
28.2,D13S317,0,Cauc
28.2,D16S539,0,Cauc
28.2,D18S51,0,Cauc
28.2,D19S433,0,Cauc
28.2,D1S1656,0,Cauc
28.2,D21S11,0,Cauc
28.2,D22S1045,0,Cauc
28.2,D2S1338,0,Cauc
28.2,D2S441,0,Cauc
28.2,D3S1358,0,Cauc
28.2,D5S818,0,Cauc
28.2,D6S1043,0,Cauc
28.2,D7S820,0,Cauc
28.2,D8S1179,0,Cauc
28.2,F13A01,0,Cauc
28.2,F13B,0,Cauc
28.2,FESFPS,0,Cauc
28.2,FGA,0,Cauc
28.2,LPL,0,Cauc
28.2,Penta_C,0,Cauc
28.2,Penta_D,0,Cauc
28.2,Penta_E,0,Cauc
28.2,SE33,0.0761772853185596,Cauc
28.2,TH01,0,Cauc
28.2,TPOX,0,Cauc
28.2,vWA,0,Cauc
28.3,CSF1PO,0,Cauc
28.3,D10S1248,0,Cauc
28.3,D12S391,0,Cauc
28.3,D13S317,0,Cauc
28.3,D16S539,0,Cauc
28.3,D18S51,0,Cauc
28.3,D19S433,0,Cauc
28.3,D1S1656,0,Cauc
28.3,D21S11,0,Cauc
28.3,D22S1045,0,Cauc
28.3,D2S1338,0,Cauc
28.3,D2S441,0,Cauc
28.3,D3S1358,0,Cauc
28.3,D5S818,0,Cauc
28.3,D6S1043,0,Cauc
28.3,D7S820,0,Cauc
28.3,D8S1179,0,Cauc
28.3,F13A01,0,Cauc
28.3,F13B,0,Cauc
28.3,FESFPS,0,Cauc
28.3,FGA,0,Cauc
28.3,LPL,0,Cauc
28.3,Penta_C,0,Cauc
28.3,Penta_D,0,Cauc
28.3,Penta_E,0,Cauc
28.3,SE33,0.00138504155124654,Cauc
28.3,TH01,0,Cauc
28.3,TPOX,0,Cauc
28.3,vWA,0,Cauc
29,CSF1PO,0,Cauc
29,D10S1248,0,Cauc
29,D12S391,0,Cauc
29,D13S317,0,Cauc
29,D16S539,0,Cauc
29,D18S51,0,Cauc
29,D19S433,0,Cauc
29,D1S1656,0,Cauc
29,D21S11,0.202216066481994,Cauc
29,D22S1045,0,Cauc
29,D2S1338,0,Cauc
29,D2S441,0,Cauc
29,D3S1358,0,Cauc
29,D5S818,0,Cauc
29,D6S1043,0,Cauc
29,D7S820,0,Cauc
29,D8S1179,0,Cauc
29,F13A01,0,Cauc
29,F13B,0,Cauc
29,FESFPS,0,Cauc
29,FGA,0,Cauc
29,LPL,0,Cauc
29,Penta_C,0,Cauc
29,Penta_D,0,Cauc
29,Penta_E,0,Cauc
29,SE33,0,Cauc
29,TH01,0,Cauc
29,TPOX,0,Cauc
29,vWA,0,Cauc
29.2,CSF1PO,0,Cauc
29.2,D10S1248,0,Cauc
29.2,D12S391,0,Cauc
29.2,D13S317,0,Cauc
29.2,D16S539,0,Cauc
29.2,D18S51,0,Cauc
29.2,D19S433,0,Cauc
29.2,D1S1656,0,Cauc
29.2,D21S11,0.00277008310249308,Cauc
29.2,D22S1045,0,Cauc
29.2,D2S1338,0,Cauc
29.2,D2S441,0,Cauc
29.2,D3S1358,0,Cauc
29.2,D5S818,0,Cauc
29.2,D6S1043,0,Cauc
29.2,D7S820,0,Cauc
29.2,D8S1179,0,Cauc
29.2,F13A01,0,Cauc
29.2,F13B,0,Cauc
29.2,FESFPS,0,Cauc
29.2,FGA,0,Cauc
29.2,LPL,0,Cauc
29.2,Penta_C,0,Cauc
29.2,Penta_D,0,Cauc
29.2,Penta_E,0,Cauc
29.2,SE33,0.0554016620498615,Cauc
29.2,TH01,0,Cauc
29.2,TPOX,0,Cauc
29.2,vWA,0,Cauc
29.3,CSF1PO,0,Cauc
29.3,D10S1248,0,Cauc
29.3,D12S391,0,Cauc
29.3,D13S317,0,Cauc
29.3,D16S539,0,Cauc
29.3,D18S51,0,Cauc
29.3,D19S433,0,Cauc
29.3,D1S1656,0,Cauc
29.3,D21S11,0,Cauc
29.3,D22S1045,0,Cauc
29.3,D2S1338,0,Cauc
29.3,D2S441,0,Cauc
29.3,D3S1358,0,Cauc
29.3,D5S818,0,Cauc
29.3,D6S1043,0,Cauc
29.3,D7S820,0,Cauc
29.3,D8S1179,0,Cauc
29.3,F13A01,0,Cauc
29.3,F13B,0,Cauc
29.3,FESFPS,0,Cauc
29.3,FGA,0,Cauc
29.3,LPL,0,Cauc
29.3,Penta_C,0,Cauc
29.3,Penta_D,0,Cauc
29.3,Penta_E,0,Cauc
29.3,SE33,0,Cauc
29.3,TH01,0,Cauc
29.3,TPOX,0,Cauc
29.3,vWA,0,Cauc
30,CSF1PO,0,Cauc
30,D10S1248,0,Cauc
30,D12S391,0,Cauc
30,D13S317,0,Cauc
30,D16S539,0,Cauc
30,D18S51,0,Cauc
30,D19S433,0,Cauc
30,D1S1656,0,Cauc
30,D21S11,0.282548476454294,Cauc
30,D22S1045,0,Cauc
30,D2S1338,0,Cauc
30,D2S441,0,Cauc
30,D3S1358,0,Cauc
30,D5S818,0,Cauc
30,D6S1043,0,Cauc
30,D7S820,0,Cauc
30,D8S1179,0,Cauc
30,F13A01,0,Cauc
30,F13B,0,Cauc
30,FESFPS,0,Cauc
30,FGA,0,Cauc
30,LPL,0,Cauc
30,Penta_C,0,Cauc
30,Penta_D,0,Cauc
30,Penta_E,0,Cauc
30,SE33,0,Cauc
30,TH01,0,Cauc
30,TPOX,0,Cauc
30,vWA,0,Cauc
30.2,CSF1PO,0,Cauc
30.2,D10S1248,0,Cauc
30.2,D12S391,0,Cauc
30.2,D13S317,0,Cauc
30.2,D16S539,0,Cauc
30.2,D18S51,0,Cauc
30.2,D19S433,0,Cauc
30.2,D1S1656,0,Cauc
30.2,D21S11,0.0290858725761773,Cauc
30.2,D22S1045,0,Cauc
30.2,D2S1338,0,Cauc
30.2,D2S441,0,Cauc
30.2,D3S1358,0,Cauc
30.2,D5S818,0,Cauc
30.2,D6S1043,0,Cauc
30.2,D7S820,0,Cauc
30.2,D8S1179,0,Cauc
30.2,F13A01,0,Cauc
30.2,F13B,0,Cauc
30.2,FESFPS,0,Cauc
30.2,FGA,0,Cauc
30.2,LPL,0,Cauc
30.2,Penta_C,0,Cauc
30.2,Penta_D,0,Cauc
30.2,Penta_E,0,Cauc
30.2,SE33,0.056786703601108,Cauc
30.2,TH01,0,Cauc
30.2,TPOX,0,Cauc
30.2,vWA,0,Cauc
30.3,CSF1PO,0,Cauc
30.3,D10S1248,0,Cauc
30.3,D12S391,0,Cauc
30.3,D13S317,0,Cauc
30.3,D16S539,0,Cauc
30.3,D18S51,0,Cauc
30.3,D19S433,0,Cauc
30.3,D1S1656,0,Cauc
30.3,D21S11,0,Cauc
30.3,D22S1045,0,Cauc
30.3,D2S1338,0,Cauc
30.3,D2S441,0,Cauc
30.3,D3S1358,0,Cauc
30.3,D5S818,0,Cauc
30.3,D6S1043,0,Cauc
30.3,D7S820,0,Cauc
30.3,D8S1179,0,Cauc
30.3,F13A01,0,Cauc
30.3,F13B,0,Cauc
30.3,FESFPS,0,Cauc
30.3,FGA,0,Cauc
30.3,LPL,0,Cauc
30.3,Penta_C,0,Cauc
30.3,Penta_D,0,Cauc
30.3,Penta_E,0,Cauc
30.3,SE33,0,Cauc
30.3,TH01,0,Cauc
30.3,TPOX,0,Cauc
30.3,vWA,0,Cauc
31,CSF1PO,0,Cauc
31,D10S1248,0,Cauc
31,D12S391,0,Cauc
31,D13S317,0,Cauc
31,D16S539,0,Cauc
31,D18S51,0,Cauc
31,D19S433,0,Cauc
31,D1S1656,0,Cauc
31,D21S11,0.07202216066482,Cauc
31,D22S1045,0,Cauc
31,D2S1338,0,Cauc
31,D2S441,0,Cauc
31,D3S1358,0,Cauc
31,D5S818,0,Cauc
31,D6S1043,0,Cauc
31,D7S820,0,Cauc
31,D8S1179,0,Cauc
31,F13A01,0,Cauc
31,F13B,0,Cauc
31,FESFPS,0,Cauc
31,FGA,0,Cauc
31,LPL,0,Cauc
31,Penta_C,0,Cauc
31,Penta_D,0,Cauc
31,Penta_E,0,Cauc
31,SE33,0.00277008310249308,Cauc
31,TH01,0,Cauc
31,TPOX,0,Cauc
31,vWA,0,Cauc
31.2,CSF1PO,0,Cauc
31.2,D10S1248,0,Cauc
31.2,D12S391,0,Cauc
31.2,D13S317,0,Cauc
31.2,D16S539,0,Cauc
31.2,D18S51,0,Cauc
31.2,D19S433,0,Cauc
31.2,D1S1656,0,Cauc
31.2,D21S11,0.0983379501385042,Cauc
31.2,D22S1045,0,Cauc
31.2,D2S1338,0,Cauc
31.2,D2S441,0,Cauc
31.2,D3S1358,0,Cauc
31.2,D5S818,0,Cauc
31.2,D6S1043,0,Cauc
31.2,D7S820,0,Cauc
31.2,D8S1179,0,Cauc
31.2,F13A01,0,Cauc
31.2,F13B,0,Cauc
31.2,FESFPS,0,Cauc
31.2,FGA,0,Cauc
31.2,LPL,0,Cauc
31.2,Penta_C,0,Cauc
31.2,Penta_D,0,Cauc
31.2,Penta_E,0,Cauc
31.2,SE33,0.0235457063711911,Cauc
31.2,TH01,0,Cauc
31.2,TPOX,0,Cauc
31.2,vWA,0,Cauc
32,CSF1PO,0,Cauc
32,D10S1248,0,Cauc
32,D12S391,0,Cauc
32,D13S317,0,Cauc
32,D16S539,0,Cauc
32,D18S51,0,Cauc
32,D19S433,0,Cauc
32,D1S1656,0,Cauc
32,D21S11,0.00554016620498615,Cauc
32,D22S1045,0,Cauc
32,D2S1338,0,Cauc
32,D2S441,0,Cauc
32,D3S1358,0,Cauc
32,D5S818,0,Cauc
32,D6S1043,0,Cauc
32,D7S820,0,Cauc
32,D8S1179,0,Cauc
32,F13A01,0,Cauc
32,F13B,0,Cauc
32,FESFPS,0,Cauc
32,FGA,0,Cauc
32,LPL,0,Cauc
32,Penta_C,0,Cauc
32,Penta_D,0,Cauc
32,Penta_E,0,Cauc
32,SE33,0.00138504155124654,Cauc
32,TH01,0,Cauc
32,TPOX,0,Cauc
32,vWA,0,Cauc
32.2,CSF1PO,0,Cauc
32.2,D10S1248,0,Cauc
32.2,D12S391,0,Cauc
32.2,D13S317,0,Cauc
32.2,D16S539,0,Cauc
32.2,D18S51,0,Cauc
32.2,D19S433,0,Cauc
32.2,D1S1656,0,Cauc
32.2,D21S11,0.0900277008310249,Cauc
32.2,D22S1045,0,Cauc
32.2,D2S1338,0,Cauc
32.2,D2S441,0,Cauc
32.2,D3S1358,0,Cauc
32.2,D5S818,0,Cauc
32.2,D6S1043,0,Cauc
32.2,D7S820,0,Cauc
32.2,D8S1179,0,Cauc
32.2,F13A01,0,Cauc
32.2,F13B,0,Cauc
32.2,FESFPS,0,Cauc
32.2,FGA,0,Cauc
32.2,LPL,0,Cauc
32.2,Penta_C,0,Cauc
32.2,Penta_D,0,Cauc
32.2,Penta_E,0,Cauc
32.2,SE33,0.0124653739612188,Cauc
32.2,TH01,0,Cauc
32.2,TPOX,0,Cauc
32.2,vWA,0,Cauc
33,CSF1PO,0,Cauc
33,D10S1248,0,Cauc
33,D12S391,0,Cauc
33,D13S317,0,Cauc
33,D16S539,0,Cauc
33,D18S51,0,Cauc
33,D19S433,0,Cauc
33,D1S1656,0,Cauc
33,D21S11,0.00138504155124654,Cauc
33,D22S1045,0,Cauc
33,D2S1338,0,Cauc
33,D2S441,0,Cauc
33,D3S1358,0,Cauc
33,D5S818,0,Cauc
33,D6S1043,0,Cauc
33,D7S820,0,Cauc
33,D8S1179,0,Cauc
33,F13A01,0,Cauc
33,F13B,0,Cauc
33,FESFPS,0,Cauc
33,FGA,0,Cauc
33,LPL,0,Cauc
33,Penta_C,0,Cauc
33,Penta_D,0,Cauc
33,Penta_E,0,Cauc
33,SE33,0.00138504155124654,Cauc
33,TH01,0,Cauc
33,TPOX,0,Cauc
33,vWA,0,Cauc
33.1,CSF1PO,0,Cauc
33.1,D10S1248,0,Cauc
33.1,D12S391,0,Cauc
33.1,D13S317,0,Cauc
33.1,D16S539,0,Cauc
33.1,D18S51,0,Cauc
33.1,D19S433,0,Cauc
33.1,D1S1656,0,Cauc
33.1,D21S11,0,Cauc
33.1,D22S1045,0,Cauc
33.1,D2S1338,0,Cauc
33.1,D2S441,0,Cauc
33.1,D3S1358,0,Cauc
33.1,D5S818,0,Cauc
33.1,D6S1043,0,Cauc
33.1,D7S820,0,Cauc
33.1,D8S1179,0,Cauc
33.1,F13A01,0,Cauc
33.1,F13B,0,Cauc
33.1,FESFPS,0,Cauc
33.1,FGA,0,Cauc
33.1,LPL,0,Cauc
33.1,Penta_C,0,Cauc
33.1,Penta_D,0,Cauc
33.1,Penta_E,0,Cauc
33.1,SE33,0,Cauc
33.1,TH01,0,Cauc
33.1,TPOX,0,Cauc
33.1,vWA,0,Cauc
33.2,CSF1PO,0,Cauc
33.2,D10S1248,0,Cauc
33.2,D12S391,0,Cauc
33.2,D13S317,0,Cauc
33.2,D16S539,0,Cauc
33.2,D18S51,0,Cauc
33.2,D19S433,0,Cauc
33.2,D1S1656,0,Cauc
33.2,D21S11,0.0263157894736842,Cauc
33.2,D22S1045,0,Cauc
33.2,D2S1338,0,Cauc
33.2,D2S441,0,Cauc
33.2,D3S1358,0,Cauc
33.2,D5S818,0,Cauc
33.2,D6S1043,0,Cauc
33.2,D7S820,0,Cauc
33.2,D8S1179,0,Cauc
33.2,F13A01,0,Cauc
33.2,F13B,0,Cauc
33.2,FESFPS,0,Cauc
33.2,FGA,0,Cauc
33.2,LPL,0,Cauc
33.2,Penta_C,0,Cauc
33.2,Penta_D,0,Cauc
33.2,Penta_E,0,Cauc
33.2,SE33,0.00415512465373961,Cauc
33.2,TH01,0,Cauc
33.2,TPOX,0,Cauc
33.2,vWA,0,Cauc
34,CSF1PO,0,Cauc
34,D10S1248,0,Cauc
34,D12S391,0,Cauc
34,D13S317,0,Cauc
34,D16S539,0,Cauc
34,D18S51,0,Cauc
34,D19S433,0,Cauc
34,D1S1656,0,Cauc
34,D21S11,0,Cauc
34,D22S1045,0,Cauc
34,D2S1338,0,Cauc
34,D2S441,0,Cauc
34,D3S1358,0,Cauc
34,D5S818,0,Cauc
34,D6S1043,0,Cauc
34,D7S820,0,Cauc
34,D8S1179,0,Cauc
34,F13A01,0,Cauc
34,F13B,0,Cauc
34,FESFPS,0,Cauc
34,FGA,0,Cauc
34,LPL,0,Cauc
34,Penta_C,0,Cauc
34,Penta_D,0,Cauc
34,Penta_E,0,Cauc
34,SE33,0.00831024930747923,Cauc
34,TH01,0,Cauc
34,TPOX,0,Cauc
34,vWA,0,Cauc
34.2,CSF1PO,0,Cauc
34.2,D10S1248,0,Cauc
34.2,D12S391,0,Cauc
34.2,D13S317,0,Cauc
34.2,D16S539,0,Cauc
34.2,D18S51,0,Cauc
34.2,D19S433,0,Cauc
34.2,D1S1656,0,Cauc
34.2,D21S11,0.00415512465373961,Cauc
34.2,D22S1045,0,Cauc
34.2,D2S1338,0,Cauc
34.2,D2S441,0,Cauc
34.2,D3S1358,0,Cauc
34.2,D5S818,0,Cauc
34.2,D6S1043,0,Cauc
34.2,D7S820,0,Cauc
34.2,D8S1179,0,Cauc
34.2,F13A01,0,Cauc
34.2,F13B,0,Cauc
34.2,FESFPS,0,Cauc
34.2,FGA,0,Cauc
34.2,LPL,0,Cauc
34.2,Penta_C,0,Cauc
34.2,Penta_D,0,Cauc
34.2,Penta_E,0,Cauc
34.2,SE33,0.00138504155124654,Cauc
34.2,TH01,0,Cauc
34.2,TPOX,0,Cauc
34.2,vWA,0,Cauc
35,CSF1PO,0,Cauc
35,D10S1248,0,Cauc
35,D12S391,0,Cauc
35,D13S317,0,Cauc
35,D16S539,0,Cauc
35,D18S51,0,Cauc
35,D19S433,0,Cauc
35,D1S1656,0,Cauc
35,D21S11,0.00138504155124654,Cauc
35,D22S1045,0,Cauc
35,D2S1338,0,Cauc
35,D2S441,0,Cauc
35,D3S1358,0,Cauc
35,D5S818,0,Cauc
35,D6S1043,0,Cauc
35,D7S820,0,Cauc
35,D8S1179,0,Cauc
35,F13A01,0,Cauc
35,F13B,0,Cauc
35,FESFPS,0,Cauc
35,FGA,0,Cauc
35,LPL,0,Cauc
35,Penta_C,0,Cauc
35,Penta_D,0,Cauc
35,Penta_E,0,Cauc
35,SE33,0,Cauc
35,TH01,0,Cauc
35,TPOX,0,Cauc
35,vWA,0,Cauc
36,CSF1PO,0,Cauc
36,D10S1248,0,Cauc
36,D12S391,0,Cauc
36,D13S317,0,Cauc
36,D16S539,0,Cauc
36,D18S51,0,Cauc
36,D19S433,0,Cauc
36,D1S1656,0,Cauc
36,D21S11,0.00138504155124654,Cauc
36,D22S1045,0,Cauc
36,D2S1338,0,Cauc
36,D2S441,0,Cauc
36,D3S1358,0,Cauc
36,D5S818,0,Cauc
36,D6S1043,0,Cauc
36,D7S820,0,Cauc
36,D8S1179,0,Cauc
36,F13A01,0,Cauc
36,F13B,0,Cauc
36,FESFPS,0,Cauc
36,FGA,0,Cauc
36,LPL,0,Cauc
36,Penta_C,0,Cauc
36,Penta_D,0,Cauc
36,Penta_E,0,Cauc
36,SE33,0,Cauc
36,TH01,0,Cauc
36,TPOX,0,Cauc
36,vWA,0,Cauc
37,CSF1PO,0,Cauc
37,D10S1248,0,Cauc
37,D12S391,0,Cauc
37,D13S317,0,Cauc
37,D16S539,0,Cauc
37,D18S51,0,Cauc
37,D19S433,0,Cauc
37,D1S1656,0,Cauc
37,D21S11,0,Cauc
37,D22S1045,0,Cauc
37,D2S1338,0,Cauc
37,D2S441,0,Cauc
37,D3S1358,0,Cauc
37,D5S818,0,Cauc
37,D6S1043,0,Cauc
37,D7S820,0,Cauc
37,D8S1179,0,Cauc
37,F13A01,0,Cauc
37,F13B,0,Cauc
37,FESFPS,0,Cauc
37,FGA,0,Cauc
37,LPL,0,Cauc
37,Penta_C,0,Cauc
37,Penta_D,0,Cauc
37,Penta_E,0,Cauc
37,SE33,0,Cauc
37,TH01,0,Cauc
37,TPOX,0,Cauc
37,vWA,0,Cauc
38,CSF1PO,0,Cauc
38,D10S1248,0,Cauc
38,D12S391,0,Cauc
38,D13S317,0,Cauc
38,D16S539,0,Cauc
38,D18S51,0,Cauc
38,D19S433,0,Cauc
38,D1S1656,0,Cauc
38,D21S11,0,Cauc
38,D22S1045,0,Cauc
38,D2S1338,0,Cauc
38,D2S441,0,Cauc
38,D3S1358,0,Cauc
38,D5S818,0,Cauc
38,D6S1043,0,Cauc
38,D7S820,0,Cauc
38,D8S1179,0,Cauc
38,F13A01,0,Cauc
38,F13B,0,Cauc
38,FESFPS,0,Cauc
38,FGA,0,Cauc
38,LPL,0,Cauc
38,Penta_C,0,Cauc
38,Penta_D,0,Cauc
38,Penta_E,0,Cauc
38,SE33,0,Cauc
38,TH01,0,Cauc
38,TPOX,0,Cauc
38,vWA,0,Cauc
39,CSF1PO,0,Cauc
39,D10S1248,0,Cauc
39,D12S391,0,Cauc
39,D13S317,0,Cauc
39,D16S539,0,Cauc
39,D18S51,0,Cauc
39,D19S433,0,Cauc
39,D1S1656,0,Cauc
39,D21S11,0,Cauc
39,D22S1045,0,Cauc
39,D2S1338,0,Cauc
39,D2S441,0,Cauc
39,D3S1358,0,Cauc
39,D5S818,0,Cauc
39,D6S1043,0,Cauc
39,D7S820,0,Cauc
39,D8S1179,0,Cauc
39,F13A01,0,Cauc
39,F13B,0,Cauc
39,FESFPS,0,Cauc
39,FGA,0,Cauc
39,LPL,0,Cauc
39,Penta_C,0,Cauc
39,Penta_D,0,Cauc
39,Penta_E,0,Cauc
39,SE33,0,Cauc
39,TH01,0,Cauc
39,TPOX,0,Cauc
39,vWA,0,Cauc
43.2,CSF1PO,0,Cauc
43.2,D10S1248,0,Cauc
43.2,D12S391,0,Cauc
43.2,D13S317,0,Cauc
43.2,D16S539,0,Cauc
43.2,D18S51,0,Cauc
43.2,D19S433,0,Cauc
43.2,D1S1656,0,Cauc
43.2,D21S11,0,Cauc
43.2,D22S1045,0,Cauc
43.2,D2S1338,0,Cauc
43.2,D2S441,0,Cauc
43.2,D3S1358,0,Cauc
43.2,D5S818,0,Cauc
43.2,D6S1043,0,Cauc
43.2,D7S820,0,Cauc
43.2,D8S1179,0,Cauc
43.2,F13A01,0,Cauc
43.2,F13B,0,Cauc
43.2,FESFPS,0,Cauc
43.2,FGA,0,Cauc
43.2,LPL,0,Cauc
43.2,Penta_C,0,Cauc
43.2,Penta_D,0,Cauc
43.2,Penta_E,0,Cauc
43.2,SE33,0,Cauc
43.2,TH01,0,Cauc
43.2,TPOX,0,Cauc
43.2,vWA,0,Cauc
2.2,CSF1PO,0,Hispanic
2.2,D10S1248,0,Hispanic
2.2,D12S391,0,Hispanic
2.2,D13S317,0,Hispanic
2.2,D16S539,0,Hispanic
2.2,D18S51,0,Hispanic
2.2,D19S433,0,Hispanic
2.2,D1S1656,0,Hispanic
2.2,D21S11,0,Hispanic
2.2,D22S1045,0,Hispanic
2.2,D2S1338,0,Hispanic
2.2,D2S441,0,Hispanic
2.2,D3S1358,0,Hispanic
2.2,D5S818,0,Hispanic
2.2,D6S1043,0,Hispanic
2.2,D7S820,0,Hispanic
2.2,D8S1179,0,Hispanic
2.2,F13A01,0,Hispanic
2.2,F13B,0,Hispanic
2.2,FESFPS,0,Hispanic
2.2,FGA,0,Hispanic
2.2,LPL,0,Hispanic
2.2,Penta_C,0,Hispanic
2.2,Penta_D,0.0170212765957447,Hispanic
2.2,Penta_E,0,Hispanic
2.2,SE33,0,Hispanic
2.2,TH01,0,Hispanic
2.2,TPOX,0,Hispanic
2.2,vWA,0,Hispanic
3.2,CSF1PO,0,Hispanic
3.2,D10S1248,0,Hispanic
3.2,D12S391,0,Hispanic
3.2,D13S317,0,Hispanic
3.2,D16S539,0,Hispanic
3.2,D18S51,0,Hispanic
3.2,D19S433,0,Hispanic
3.2,D1S1656,0,Hispanic
3.2,D21S11,0,Hispanic
3.2,D22S1045,0,Hispanic
3.2,D2S1338,0,Hispanic
3.2,D2S441,0,Hispanic
3.2,D3S1358,0,Hispanic
3.2,D5S818,0,Hispanic
3.2,D6S1043,0,Hispanic
3.2,D7S820,0,Hispanic
3.2,D8S1179,0,Hispanic
3.2,F13A01,0.213983050847458,Hispanic
3.2,F13B,0,Hispanic
3.2,FESFPS,0,Hispanic
3.2,FGA,0,Hispanic
3.2,LPL,0,Hispanic
3.2,Penta_C,0,Hispanic
3.2,Penta_D,0.00212765957446809,Hispanic
3.2,Penta_E,0,Hispanic
3.2,SE33,0,Hispanic
3.2,TH01,0,Hispanic
3.2,TPOX,0,Hispanic
3.2,vWA,0,Hispanic
4,CSF1PO,0,Hispanic
4,D10S1248,0,Hispanic
4,D12S391,0,Hispanic
4,D13S317,0,Hispanic
4,D16S539,0,Hispanic
4,D18S51,0,Hispanic
4,D19S433,0,Hispanic
4,D1S1656,0,Hispanic
4,D21S11,0,Hispanic
4,D22S1045,0,Hispanic
4,D2S1338,0,Hispanic
4,D2S441,0,Hispanic
4,D3S1358,0,Hispanic
4,D5S818,0,Hispanic
4,D6S1043,0,Hispanic
4,D7S820,0,Hispanic
4,D8S1179,0,Hispanic
4,F13A01,0.0826271186440678,Hispanic
4,F13B,0,Hispanic
4,FESFPS,0,Hispanic
4,FGA,0,Hispanic
4,LPL,0,Hispanic
4,Penta_C,0,Hispanic
4,Penta_D,0,Hispanic
4,Penta_E,0,Hispanic
4,SE33,0,Hispanic
4,TH01,0,Hispanic
4,TPOX,0,Hispanic
4,vWA,0,Hispanic
4.2,CSF1PO,0,Hispanic
4.2,D10S1248,0,Hispanic
4.2,D12S391,0,Hispanic
4.2,D13S317,0,Hispanic
4.2,D16S539,0,Hispanic
4.2,D18S51,0,Hispanic
4.2,D19S433,0,Hispanic
4.2,D1S1656,0,Hispanic
4.2,D21S11,0,Hispanic
4.2,D22S1045,0,Hispanic
4.2,D2S1338,0,Hispanic
4.2,D2S441,0,Hispanic
4.2,D3S1358,0,Hispanic
4.2,D5S818,0,Hispanic
4.2,D6S1043,0,Hispanic
4.2,D7S820,0,Hispanic
4.2,D8S1179,0,Hispanic
4.2,F13A01,0,Hispanic
4.2,F13B,0,Hispanic
